Ep       Fluxp
13.0582	 0.3953692E-01
13.2397	 0.4039843E-01
13.4237	 0.4127850E-01
13.6103	 0.4217520E-01
13.7994	 0.4309090E-01
13.9912	 0.4402338E-01
14.1856	 0.4497550E-01
14.3828	 0.4594817E-01
14.5826	 0.4693821E-01
14.7853	 0.4794918E-01
14.9908	 0.4897772E-01
15.1991	 0.5002939E-01
15.4103	 0.5109970E-01
15.6245	 0.5219088E-01
15.8416	 0.5330399E-01
16.0618	 0.5443901E-01
16.285	 0.5559817E-01
16.5113	 0.5677696E-01
16.7408	 0.5797982E-01
16.9735	 0.5920558E-01
17.2093	 0.6045317E-01
17.4485	 0.6172582E-01
17.691	 0.6302243E-01
17.9369	 0.6434514E-01
18.1861	 0.6569062E-01
18.4389	 0.6706331E-01
18.6951	 0.6846202E-01
18.9549	 0.6988341E-01
19.2184	 0.7133404E-01
19.4854	 0.7281179E-01
19.7562	 0.7431638E-01
20.0308	 0.7584801E-01
20.3092	 0.7740875E-01
20.5914	 0.7899740E-01
20.8776	 0.8061510E-01
21.1677	 0.8226065E-01
21.4619	 0.8393844E-01
21.7602	 0.8564609E-01
22.0626	 0.8738265E-01
22.3692	 0.8915136E-01
22.6801	 0.9094976E-01
22.9953	 0.9278233E-01
23.3148	 0.9464573E-01
23.6389	 0.9653991E-01
23.9674	 0.9847016E-01
24.3005	 0.1004287    
24.6382	 0.1024153    
24.9806	 0.1044367    
25.3277	 0.1064907    
25.6797	 0.1085804    
26.0366	 0.1107059    
26.3984	 0.1128659    
26.7653	 0.1150634    
27.1373	 0.1172966    
27.5144	 0.1195660     
27.8968	 0.1218709    
28.2845	 0.1242152    
28.6776	 0.1265988    
29.0761	 0.1290198    
29.4802	 0.1314799    
29.8899	 0.1339778    
30.3053	 0.1365161    
30.7265	 0.1390921    
31.1535	 0.1417109    
31.5864	 0.1443699    
32.0254	 0.1470683    
32.4705	 0.1498093    
32.9217	 0.1525941    
33.3792	 0.1554180    
33.8431	 0.1582843    
34.3135	 0.1611948    
34.7903	 0.1641474    
35.2738	 0.1671440    
35.764	 0.1701832    
36.2611	 0.1732675    
36.765	 0.1763961    
37.2759	 0.1795688    
37.794	 0.1827863    
38.3192	 0.1860497    
38.8518	 0.1893570    
39.3917	 0.1927111    
39.9391	 0.1961108    
40.4942	 0.1995571    
41.0569	 0.2030474    
41.6275	 0.2065860    
42.206	 0.2101715    
42.7926	 0.2138023    
43.3873	 0.2174829    
43.9903	 0.2212073    
44.6016	 0.2249812    
45.2215	 0.2288003    
45.8499	 0.2326691    
46.4871	 0.2365843    
47.1332	 0.2405474    
47.7882	 0.2445602    
48.4523	 0.2486175    
49.1257	 0.2527228    
49.8084	 0.2568772    
50.5006	 0.2610791    
51.2024	 0.2653303    
51.914	 0.2696272    
52.6355	 0.2739697    
53.367	 0.2783627    
54.1087	 0.2828026    
54.8606	 0.2872879    
55.623	 0.2918216    
56.3961	 0.2964064    
57.1798	 0.3010347    
57.9745	 0.3057019    
58.7802	 0.3104244    
59.5971	 0.3151869    
60.4253	 0.3200026    
61.265	 0.3248597    
62.1165	 0.3297561    
62.9797	 0.3347135 
63.855	 0.3396916    
64.7424	 0.3447315    
65.6422	 0.3497999    
66.5544	 0.3549283    
67.4793	 0.3601013    
68.4171	 0.3653021    
69.3679	 0.3705469    
70.332	 0.3758354    
71.3094	 0.3811671    
72.3004	 0.3865417    
73.3052	 0.3919432    
74.324	 0.3973871    
75.3569	 0.4028732    
76.4041	 0.4083854    
77.466	 0.4139549    
78.5425	 0.4195497    
79.6341	 0.4252014    
80.7408	 0.4308461    
81.8629	 0.4365473    
83.0005	 0.4423040    
84.154	 0.4480688    
85.3236	 0.4538731    
86.5093	 0.4597001    
87.7116	 0.4655659    
88.9305	 0.4714703    
90.1664	 0.4773963    
91.4195	 0.4833601    
92.69	 0.4893299    
93.9782	 0.4953351    
95.2842	 0.5013624    
96.6084	 0.5074242    
97.951	 0.5135075    
99.3123	 0.5195928    
100.692	 0.5257137    
102.092	 0.5318700    
103.511	 0.5380269    
104.949	 0.5442041    
106.408	 0.5504126    
107.886	 0.5566235    
109.386	 0.5628682    
110.906	 0.5690970    
112.447	 0.5753733    
114.01	 0.5816328    
115.594	 0.5879248    
117.201	 0.5942312    
118.83	 0.6005378    
120.481	 0.6068400    
122.156	 0.6131597    
123.853	 0.6194924    
125.574	 0.6258240    
127.32	 0.6321678    
129.089	 0.6385235    
130.883	 0.6448451    
132.702	 0.6512100    
134.546	 0.6575588    
136.416	 0.6638994    
138.312	 0.6702368    
140.234	 0.6765706    
142.183	 0.6829007    
144.159	 0.6892269    
146.162	 0.6955489    
148.194	 0.7018601    
150.253	 0.7081729    
152.341	 0.7144613    
154.458	 0.7207120    
156.605	 0.7269894    
158.781	 0.7332288    
160.988	 0.7394296    
163.225	 0.7456439    
165.494	 0.7518191    
167.794	 0.7579677    
170.125	 0.7640966    
172.49	 0.7702057    
174.887	 0.7762872    
177.317	 0.7823159    
179.782	 0.7883241    
182.28	 0.7942915    
184.813	 0.8002176    
187.382	 0.8061105    
189.986	 0.8119617    
192.626	 0.8177588    
195.303	 0.8235135    
198.017	 0.8292137    
200.769	 0.8348799    
203.559	 0.8404700    
206.388	 0.8459930    
209.257	 0.8514936    
212.165	 0.8569171    
215.113	 0.8622729    
218.103	 0.8675392    
221.134	 0.8727706    
224.207	 0.8779120    
227.323	 0.8829632    
230.482	 0.8879455    
233.685	 0.8928589    
236.933	 0.8976810    
240.226	 0.9024224    
243.564	 0.9070721    
246.949	 0.9116406    
250.381	 0.9160832    
253.861	 0.9204777    
257.389	 0.9247346    
260.966	 0.9289096    
264.592	 0.9329799    
268.27	 0.9369451    
271.998	 0.9407940    
275.778	 0.9445494    
279.61	 0.9481880    
283.496	 0.9516866    
287.436	 0.9551018    
291.431	 0.9584015    
295.481	 0.9615708    
299.587	 0.9646115    
303.751	 0.9675469    
307.972	 0.9703535    
312.252	 0.9730414    
316.592	 0.9755895    
320.991	 0.9780081    
325.452	 0.9802969    
329.975	 0.9824694    
334.561	 0.9844773    
339.211	 0.9863791    
343.925	 0.9881403    
348.704	 0.9897749    
353.551	 0.9912789    
358.464	 0.9926316    
363.446	 0.9938329    
368.497	 0.9949179    
373.618	 0.9958615    
378.81	 0.9966686    
384.075	 0.9973243    
389.412	 0.9978380    
394.824	 0.9982156    
400.311	 0.9984572    
405.874	 0.9985471    
411.515	 0.9985107    
417.234	 0.9983387    
423.032	 0.9980050    
428.911	 0.9975621    
434.872	 0.9969575    
440.916	 0.9962178    
447.043	 0.9953070    
453.256	 0.9942877    
459.555	 0.9931067    
465.942	 0.9918083    
472.417	 0.9903484    
478.983	 0.9887716    
485.639	 0.9870239    
492.388	 0.9851600    
499.231	 0.9831527    
506.169	 0.9810022    
513.204	 0.9787362    
520.336	 0.9763274    
527.567	 0.9737760    
534.899	 0.9710732    
542.333	 0.9682556    
549.87	 0.9653243    
557.511	 0.9622421    
565.259	 0.9590464    
573.115	 0.9557004    
581.08	 0.9522327    
589.155	 0.9486524    
597.343	 0.9449224    
605.645	 0.9411094    
614.061	 0.9371470    
622.595	 0.9330733    
631.248	 0.9288713    
640.02	 0.9245878    
648.915	 0.9201648    
657.933	 0.9156144    
667.077	 0.9109542    
676.347	 0.9062142    
685.747	 0.9013482    
695.277	 0.8963817    
704.94	 0.8912898    
714.736	 0.8861197    
724.669	 0.8808416    
734.74	 0.8754779    
744.951	 0.8700069    
755.304	 0.8644511    
765.801	 0.8587885    
776.444	 0.8530502    
787.234	 0.8472057    
798.175	 0.8412861    
809.267	 0.8352840    
820.514	 0.8292158    
831.917	 0.8230425    
843.478	 0.8168272    
855.2	 0.8105075    
867.086	 0.8041232    
879.136	 0.7976666    
891.353	 0.7911461    
903.741	 0.7845619    
916.301	 0.7779066    
929.035	 0.7711961    
941.946	 0.7644476    
955.037	 0.7576122    
968.309	 0.7507474    
981.766	 0.7438287    
995.41	 0.7368487    
1009.24	 0.7298077    
1023.27	 0.7227542    
1037.49	 0.7156480    
1051.91	 0.7085224    
1066.53	 0.7013448    
1081.35	 0.6941153    
1096.38	 0.6868752    
1111.61	 0.6796248    
1127.06	 0.6723167    
1142.73	 0.6649998    
1158.61	 0.6576567    
1174.71	 0.6502944    
1191.03	 0.6429175    
1207.59	 0.6355220    
1224.37	 0.6281124    
1241.38	 0.6207028    
1258.64	 0.6132792    
1276.13	 0.6058529    
1293.86	 0.5984203    
1311.84	 0.5909889    
1330.07	 0.5835554    
1348.56	 0.5761307    
1367.3	 0.5687116    
1386.3	 0.5612982    
1405.57	 0.5538979    
1425.1	 0.5465074    
1444.91	 0.5391375    
1464.99	 0.5317779    
1485.35	 0.5244360    
1505.99	 0.5171189    
1526.92	 0.5098197    
1548.14	 0.5025495    
1569.65	 0.4953083    
1591.47	 0.4880928    
1613.59	 0.4809068    
1636.01	 0.4737504    
1658.75	 0.4666308    
1681.8	 0.4595414    
1705.17	 0.4524995    
1728.87	 0.4454881    
1752.9	 0.4385180    
1777.26	 0.4315892    
1801.96	 0.4247051    
1827	 0.4178732    
1852.39	 0.4110795    
1878.13	 0.4043346    
1904.23	 0.3976424    
1930.7	 0.3909957    
1957.53	 0.3844020    
1984.73	 0.3778578    
2012.32	 0.3713803    
2040.28	 0.3649460    
2068.64	 0.3585748    
2097.39	 0.3522575    
2126.53	 0.3459970    
2156.09	 0.3398000    
2186.05	 0.3336612    
2216.43	 0.3275823    
2247.23	 0.3215646    
2278.46	 0.3156147    
2310.13	 0.3097225    
2342.23	 0.3038982    
2374.79	 0.2981384    
2407.79	 0.2924467    
2441.25	 0.2868196    
2475.18	 0.2812571    
2509.58	 0.2757633    
2544.45	 0.2703342    
2579.81	 0.2649702    
2615.67	 0.2596775    
2652.02	 0.2544539    
2688.87	 0.2493019    
2726.24	 0.2442113    
2764.13	 0.2391963    
2802.54	 0.2342492    
2841.49	 0.2293717    
2880.98	 0.2245622    
2921.02	 0.2198208    
2961.61	 0.2151515    
3002.77	 0.2105482    
3044.5	 0.2060194    
3086.81	 0.2015527    
3129.71	 0.1971647    
3173.21	 0.1928350    
3217.31	 0.1885840    
3262.02	 0.1843914    
3307.35	 0.1802737    
3353.32	 0.1762246    
3399.92	 0.1722343    
3447.17	 0.1683188    
3495.08	 0.1644743    
3543.65	 0.1606886    
3592.9	 0.1569719    
3642.83	 0.1533222    
3693.45	 0.1497376    
3744.78	 0.1462138    
3796.82	 0.1427594    
3849.59	 0.1393618    
3903.09	 0.1360295    
3957.33	 0.1327643    
4012.33	 0.1295543    
4068.09	 0.1264114    
4124.63	 0.1233238    
4181.95	 0.1202993    
4240.07	 0.1173360    
4298.99	 0.1144287    
4358.74	 0.1115828    
4419.31	 0.1087899    
4480.73	 0.1060578    
4543	 0.1033782    
4606.14	 0.1007552    
4670.15	 0.9818895E-01
4735.05	 0.9567402E-01
4800.86	 0.9321593E-01
4867.58	 0.9080485E-01
4935.22	 0.8844946E-01
5003.81	 0.8614609E-01
5073.35	 0.8389122E-01
5143.85	 0.8168653E-01
5215.34	 0.7953059E-01
5287.82	 0.7742224E-01
5361.31	 0.7536179E-01
5435.82	 0.7334767E-01
5511.36	 0.7138049E-01
5587.95	 0.6945736E-01
5665.61	 0.6757874E-01
5744.35	 0.6574423E-01
5824.18	 0.6395250E-01
5905.12	 0.6220286E-01
5987.19	 0.6049459E-01
6070.39	 0.5882715E-01
6154.76	 0.5719965E-01
6240.29	 0.5561153E-01
6327.01	 0.5406183E-01
6414.94	 0.5254977E-01
6504.09	 0.5107524E-01
6594.48	 0.4963725E-01
6686.13	 0.4823449E-01
6779.05	 0.4686638E-01
6873.26	 0.4553296E-01
6968.78	 0.4423333E-01
7065.63	 0.4296648E-01
7163.82	 0.4173245E-01
7263.38	 0.4052977E-01
7364.32	 0.3935800E-01
7466.67	 0.3821605E-01
7570.44	 0.3710412E-01
7675.65	 0.3602112E-01
7782.32	 0.3496660E-01
7890.47	 0.3394011E-01
8000.13	 0.3294112E-01
8111.31	 0.3196816E-01
8224.03	 0.3102134E-01
8338.33	 0.3010011E-01
8454.21	 0.2920348E-01
8571.7	 0.2833145E-01
8690.82	 0.2748257E-01
8811.6	 0.2665737E-01
8934.06	 0.2585433E-01
9058.22	 0.2507353E-01
9184.11	 0.2431489E-01
9311.74	 0.2357704E-01
9441.15	 0.2285935E-01
9572.36	 0.2216199E-01
9705.39	 0.2148434E-01
9840.27	 0.2082548E-01
9977.02	 0.2018541E-01
10115.7	 0.1956414E-01
10256.3	 0.1895967E-01
10398.8	 0.1837299E-01
10543.3	 0.1780318E-01
10689.8	 0.1724918E-01
10838.4	 0.1671152E-01
10989	 0.1618973E-01
11141.7	 0.1568328E-01
11296.6	 0.1519072E-01
11453.6	 0.1471349E-01
11612.7	 0.1424968E-01
11774.1	 0.1379975E-01
11937.8	 0.1336316E-01
12103.7	 0.1293953E-01
12271.9	 0.1252824E-01
12442.4	 0.1212937E-01
12615.3	 0.1174246E-01
12790.7	 0.1136742E-01
12968.4	 0.1100334E-01
13148.6	 0.1065030E-01
13331.4	 0.1030794E-01
13516.7	 0.9976172E-02
13704.5	 0.9654241E-02
13895	 0.9342098E-02
14088.1	 0.9039599E-02
14283.8	 0.8746394E-02
14482.4	 0.8462183E-02
14683.6	 0.8186778E-02
14887.7	 0.7919822E-02
15094.6	 0.7661126E-02
15304.4	 0.7410533E-02
15517.1	 0.7167707E-02
15732.7	 0.6932388E-02
15951.3	 0.6704488E-02
16173	 0.6483752E-02
16397.8	 0.6269936E-02
16625.7	 0.6062840E-02
16856.7	 0.5862318E-02
17091	 0.5668063E-02
17328.5	 0.5480039E-02
17569.3	 0.5297943E-02
17813.5	 0.5121621E-02
18061.1	 0.4950925E-02
18312.1	 0.4785709E-02
18566.6	 0.4625829E-02
18824.6	 0.4471027E-02
19086.2	 0.4321157E-02
19351.4	 0.4176224E-02
19620.4	 0.4035925E-02
19893	 0.3900112E-02
20169.5	 0.3768736E-02
20449.8	 0.3641595E-02
20734	 0.3518642E-02
21022.2	 0.3399682E-02
21314.3	 0.3284555E-02
21610.5	 0.3173226E-02
21910.9	 0.3065530E-02
22215.4	 0.2961378E-02
22524.1	 0.2860617E-02
22837.1	 0.2763198E-02
23154.5	 0.2669021E-02
23476.3	 0.2577938E-02
23802.5	 0.2489797E-02
24133.3	 0.2404650E-02
24468.7	 0.2322297E-02
24808.8	 0.2242689E-02
25153.6	 0.2165676E-02
25503.1	 0.2091309E-02
25857.6	 0.2019384E-02
26216.9	 0.1949856E-02
26581.3	 0.1882675E-02
26950.7	 0.1817739E-02
27325.2	 0.1754997E-02
27705	 0.1694356E-02
28090	 0.1635758E-02
28480.4	 0.1579109E-02
28876.2	 0.1524406E-02
29277.5	 0.1471500E-02
29684.3	 0.1420391E-02
